ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,area_kitchen,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name
1080657352,2026-08-12T06:59:48Z,3-комнатная квартира в аренду - Победителей 133,"Сдается в долгосрочную аренду 3-комнатная квартира, расположенная на проспекте Победителей, в одном из самых живописных и престижных районов Минска -",1000.0,2948.0,False,https://re.kufar.by/vi/1080657352,3.0,,76.0,54.0,22.0,3,10,4.0,9.0,2,2015.0,22,27.464031,53.942036,"Победителей пр, 133, Минск",Илья Дусь
1080657351,2026-08-12T06:59:09Z,ЖК Каскад - 3х-комнатная квартира,3х-комнатная квартира в ЖК Каскад. ТОЛЬКО долгосрочная аренда. Квартира с хорошим ремонтом. Жилые комнаты БЕЗ мебели. Кухня и сан. узлы полностью обор,848.03,2500.0,False,https://re.kufar.by/vi/1080657351,,110,106.0,,22.0,3,5,3.0,25.0,3,,30,27.51901141544254,53.90870221794331,"Скрыганова ул, 2Б, Минск",Алексей
1080656818,2026-08-12T06:58:35Z,Уютная студия у метро «Михалово» (ЖК 2017 г.). Идеально для одного/пары.,"Уютная студия у метро «Михалово» (ЖК 2017 г.). Идеально для одного/пары. 

 Локация:
Минск, ст. метро Михалово. Выход из метро — и вы дома! Расстояние",530.0,1562.44,False,https://re.kufar.by/vi/1080656818,2.0,,31.0,,,1,10,4.0,14.0,2,2017.0,29,27.496047,53.877911,"Гурского ул, 43, Минск",Яна
1080691246,2026-08-12T06:56:26Z,Сдаётся бюджетная 1-комнатная квартира в Чижовке,Сдается 1-комнатная квартира «как есть» по очень выгодной цене с отличным предложением для нанимателя. Вам предоставляется возможность сделать космети,305.29,900.0,True,https://re.kufar.by/vi/1080691246,,305,30.7,17.0,7.4,3,1,6.0,9.0,3,1975.0,26,27.635502,53.837561,"Голодеда ул, 23к2, Минск",Бюро Городской Недвижимости
1071928277,2026-08-12T06:54:03Z,Квартира в аренду,"2-х комнатная квартира, мебель: 2- стулья на кухне, диван в гостиной, телевизор,кровать 2- х спальная; стол письменный, комод, Очень светлая, уютная и",698.78,2060.0,False,https://re.kufar.by/vi/1071928277,2.0,,72.0,22.5,11.0,1,5,8.0,9.0,2,,30,27.478791,53.904103,"Бельского ул, 26, Минск",Ирина
1077996171,2026-08-12T06:53:10Z,"Снять 1-комнатную квартиру, г. Минск, ул. Ольшевского, 74","Сдается просторная светлая однокомнатная квартира в благоустроенном районе. Идеальный вариант для тех, кто ценит покой, но хочет оставаться на связи с",339.21,1000.0,True,https://re.kufar.by/vi/1077996171,,160,32.5,17.0,8.5,3,,1.0,9.0,,,30,27.487666,53.925052,"Ольшевского ул, 74, Минск","ООО ""Резалт Недвижимость"""
1080051778,2026-08-12T06:48:11Z,Квартира двух комнатная Район метро михалово,Квартира чистая теплая Ищу ответственную пару некурящих здоровый образ жизни На длительный срок Предлагайте пожелания обсудим,0.0,0.0,False,https://re.kufar.by/vi/1080051778,3.0,55,44.0,22.0,7.0,1,1,9.0,9.0,3,1992.0,29,27.50124,53.874169,"Железнодорожная ул, 134, Минск",нат
1080690356,2026-08-12T06:46:55Z,Квартира,"Сдам светлую, аккуратную, уютную квартиру на длительный срок. В квартире имеется все бытовая техника стиральная машина, холодильник, микроволновая печ",500.0,1474.0,False,https://re.kufar.by/vi/1080690356,,150,39.0,37.0,8.9,1,1,1.0,,1,2000.0,29,27.473482,53.852058,"Космонавтов ул, 3к3, Минск",Марина
1080690244,2026-08-12T06:45:27Z,Квартира в аренду,"Сдам квартиру на очень длительный срок ( желательно двум девушкам- студентам)
Квартира в отличном состоянии, в шаговой доступности метро.",550.0,1621.4,False,https://re.kufar.by/vi/1080690244,2.0,320,60.0,49.0,,1,5,10.0,,3,2020.0,29,27.485564,53.865499,"Дзержинского пр, 94, Минск",ольга
1080690238,2026-08-12T06:45:18Z,"Снять 1-комнатную квартиру, г. Минск, бульвар Шевченко, 6","СДАЁТСЯ СВЕТЛАЯ 1-К. КВАРТИРА В ТИХОМ ЗЕЛЁНОМ РАЙОНЕ

Идеальный вариант для одного работающего человека, ценящего комфорт и удобство.

Спальный, эколо",508.82,1500.0,True,https://re.kufar.by/vi/1080690238,,,33.2,19.2,6.2,2,,3.0,4.0,1,1961.0,22,27.557034,53.924309,"Шевченко бул, 6, Минск","ООО ""Резалт Недвижимость"""
1079524545,2026-08-12T06:43:11Z,"Сдаётся 2-х комнатная квартира и центре города, на Сурганова","Сдается двухкомнатная квартира на длительный срок.
Сдается 2-х комнатная квартира по ул. Сурганова (Советский район). 2-й этаж 5-этажного дома, окна в",590.0,1739.32,False,https://re.kufar.by/vi/1079524545,3.0,,44.0,29.0,6.0,1,5,2.0,5.0,3,1961.0,23,27.598419,53.924458,"Сурганова ул, 21, Минск",Максим
1079701194,2026-08-12T06:37:40Z,Квартира,Сдам квартиру-студию в микрорайоне Минск-Мир на длительный срок.В квартире есть все необходимое для комфортного проживания.На смс на сайте не отвечаю.,508.82,1500.0,False,https://re.kufar.by/vi/1079701194,,170,30.0,30.0,,3,1,6.0,,,2025.0,28,27.553746,53.86055,"Михаила Савицкого ул, 35, Минск",Юлия
1080688989,2026-08-12T06:28:58Z,"Снять 2-комнатную квартиру, г. Минск, ул. Неманская, 18","Квартира актуальна для заселения с 23 августа!

Сдается просторная и светлая квартира по адресу: ул. Нёманская 18! Квартира расположена на 1 этаже 9 э",678.43,2000.0,True,https://re.kufar.by/vi/1080688989,,105,66.0,29.5,17.2,2,,1.0,9.0,,,30,27.429752,53.911153,"Нёманская ул, 18, Минск","ООО ""Резалт Недвижимость"""
1077083064,2026-08-12T06:21:44Z,Квартира,"Сдается  на длительный срок светлая ,уютная квартира-студия  в новом современном доме повышенной комфортности(50метров от метро Грушевка )аккуратным и",720.0,2122.56,False,https://re.kufar.by/vi/1077083064,4.0,,47.4,30.0,10.0,3,5,13.0,20.0,4,2025.0,29,27.512612,53.886525,"Дзержинского пр, 30, Минск",Татьяна
1063980589,2026-08-12T06:11:29Z,Квартира с дизайнерским ремонтом.,"Сдаю на длительный срок, дизайнерский ремонт, бытовая техника вся есть. Большая закрытая территория, огромная парковка. Квартира находиться прямо в це",1000.0,2948.0,False,https://re.kufar.by/vi/1063980589,2.0,,42.0,27.0,12.0,1,10,10.0,,4,2020.0,24,27.622827,53.925025,"Независимости пр, 88, Минск",Евгений
1076812127,2026-08-12T06:10:35Z,квартиры,квартира в долгосрочную аренду,450.0,1326.6,False,https://re.kufar.by/vi/1076812127,2.0,,35.0,,,2,5,2.0,9.0,3,,26,27.66538,53.86526,"Партизанский пр, 147, Минск",павел
1076913717,2026-08-12T06:08:08Z,"Сдается трехкомнатная квартира ,на Воронянского 52","Сдается трехкомнатная квартира,одна комната проходная.Месторасположение хорошее,около дома автобусная остановка и метро 5 мин. Ковальская слобода.Мага",500.0,1474.0,False,https://re.kufar.by/vi/1076913717,3.0,15,65.0,50.0,7.0,3,1,9.0,9.0,1,1973.0,28,27.55636,53.876212,"Воронянского ул, 52, Минск",Жанна
1080687223,2026-08-12T06:03:13Z,Квартиру на аренду,"Дом 1969 года! Квартира без ремонта! Инфраструктура развита, всё рядом! Метро, остановка транспорта",400.0,1179.2,False,https://re.kufar.by/vi/1080687223,,,44.0,30.0,6.0,1,22,3.0,5.0,3,,23,27.593658,53.910442,"Платонова ул, 35к2, Минск",Татьяна
1080459422,2026-08-12T05:55:18Z,"Сдается теплая, светлая 2х-ком. квартира.","Сдается теплая, светлая 2х-ком. квартира.  Комнаты раздельные. Лоджия застеклена. Квартира солнечная.
В квартире необходимая мебель, бытовая техника.",519.15,1530.45,False,https://re.kufar.by/vi/1080459422,5.0,,60.0,38.0,10.0,3,1,8.0,9.0,1,2010.0,28,27.558974,53.878787,"Бакинская ул, 18к1, Минск",ivan
1080685801,2026-08-12T05:52:33Z,"Белинского 54, 1 комнатная квартира, аренда","Дом стоит на ул. Леонида Беды, сельхозпоселок. Район современной жилой застройки многоквартирных домов. Рядом с домом продуктовые магазины Соседи, каф",508.82,1500.0,False,https://re.kufar.by/vi/1080685801,2.0,220,46.0,30.0,10.0,1,5,7.0,9.0,2,2013.0,23,27.593389,53.938538,"Белинского ул, 54, Минск",Tat
1079999829,2026-08-12T05:40:19Z,Отличная 3-х комнатная квартира в центре Минска,"Сдается отличная трехкомнатная квартира по адресу пр-т Дзержинского 11 общ.пл. 88 кв.м. в шаговой доступности метро ""Грушевка"". Квартира просторная и",1017.64,3000.0,False,https://re.kufar.by/vi/1079999829,6.0,55,88.0,68.0,20.0,3,10,14.0,24.0,2,2014.0,29,27.520796,53.888223,"Дзержинского пр, 11, Минск",Ольга
1080648946,2026-08-12T05:33:37Z,Сдается 3-х комнатная квартира на длительный срок,"Сдам 3х комнатную квартиру 
( 80.9 м2 ) во Фрунзенском районе . ул. Неманская, 77
В квартире выполнен современный ремонт, квартира оснащена отличной т",830.0,2446.84,False,https://re.kufar.by/vi/1080648946,6.0,105,80.9,,12.0,3,5,7.0,9.0,1,2011.0,30,27.429042,53.925619,"Нёманская ул, 77, Минск",Ольга
1078907260,2026-08-12T05:31:46Z,Сдам 1-ую квартиру,"Все в шаговой доступности, магазины, поликлиника, транспорт. Отвечаю только на звонки.",400.0,1179.2,False,https://re.kufar.by/vi/1078907260,,265,35.0,17.0,9.0,3,,2.0,9.0,,,30,27.428449,53.888022,"Сухаревская ул, Минск",Оксана
1080668296,2026-08-12T05:29:49Z,Аренда квартиры,"Сдаётся новая, стильная квартира чистолюбивым и аккуратным людям на длительный срок. Укомплектована мебелью и бытовой техникой. Первое заселение. Возл",678.43,2000.0,True,https://re.kufar.by/vi/1080668296,4.0,170,36.0,28.0,,,10,11.0,25.0,10,2023.0,28,27.553746,53.86055,"Михаила Савицкого ул, 35, Минск",ООО ГрандАвис
1079244241,2026-08-12T05:25:17Z,Сдам евродвушку,"На месяц - два не сдаю. 

На длительный срок: от 6 месяцев. 
Сдам Евродвушку (спальня +кухня-гостиная) квартиру по адресу:
г. Минск, ул. Михаловская 1",570.0,1680.36,False,https://re.kufar.by/vi/1079244241,4.0,175,40.0,17.0,11.0,1,10,4.0,21.0,,2018.0,29,27.47761654075077,53.87411781893605,"Михаловская ул, 14, Минск",Галина
1078990994,2026-08-12T04:57:45Z,Аренда 2-комнатной квартиры,"Сдается в аренду двухкомнатная квартира.
Кухня оборудована холодильником, посудомоечной машиной, варочной панелью, духовым шкафом, вытяжкой. WiFi., ме",650.0,1916.2,False,https://re.kufar.by/vi/1078990994,,55,59.4,29.0,10.0,3,5,2.0,13.0,2,2014.0,29,27.514966,53.885687,"Щорса ул, 11, Минск",Алена
1079538232,2026-08-12T04:56:12Z,"Новая, стильная евродвушка Минск-Мир","Впервые сдается стильная и продуманная евродвушка с новым ремонтом — на длительный срок.

Квартира подойдет для одного человека или пары без детей и ж",700.0,2063.6,False,https://re.kufar.by/vi/1079538232,2.0,170,45.0,,,3,10,,,,,28,27.547135,53.871185,"Мира пр, 2, Минск",Татьяна
1079512451,2026-08-12T04:43:07Z,Сдается удобная квартира на Карастояновой 23А,"Сдается удобная однокомнатная квартира. Имеется все необходимое для комфортной жизни: Легкораскладывающийся двуспальный диван, Телевизор, Кондиционер,",550.0,1621.4,False,https://re.kufar.by/vi/1079512451,2.0,,28.5,11.9,7.1,2,5,5.0,9.0,,,22,27.56396,53.93673,"Лили Карастояновой ул, 23А, Минск",Елена
1057250522,2026-08-12T04:37:49Z,Квартира,"Сдаю квартиру в элитном доме на улице Беды ( 4 сезона) . Вся мебель и посуда новая. ПЕРВОЕ ЗАСЕЛЕНИЕ. В квартире все есть, заезжай и живите. Ремонт  д",680.0,2004.64,False,https://re.kufar.by/vi/1057250522,2.0,220,43.0,40.0,12.0,3,5,9.0,16.0,2,2022.0,23,27.599165,53.94219,"Леонида Беды ул, 44, Минск",Алекс
1080056465,2026-08-12T04:06:29Z,Студия/1 комнатная квартира,"Сдам студию парам
БЕЗ детей и животных
Рядом магазины/поликлиника/остановка.
Квартира светлая и чистая
По всем вопросам щвоните",480.0,1415.04,False,https://re.kufar.by/vi/1080056465,2.0,170,33.3,27.0,,3,,5.0,25.0,,,28,27.534914110398542,53.86365960645962,"Белградская ул, 16, Минск",Elena Dashuk
1071004501,2026-08-12T03:56:42Z,Сдам в аренду двухуровневую эксклюзивную квартиру,"Эксклюзивная двухуровневая квартира в одном из самых престижных районов Минска

Уникальное предложение для тех, кто ценит пространство, статус и идеал",3000.0,8844.0,False,https://re.kufar.by/vi/1071004501,4.0,,360.0,,26.0,3,10,,7.0,3,,22,27.528755,53.913014,"Грибоедова ул, 4, Минск",Наталья
1080299571,2026-08-12T00:31:25Z,3-к квартира со своим машиноместом в элитном районе от собственника,"Сдается 3-комнатная квартира со своим машиноместом в подземном паркинге в элитном районе Дрозды на срок от года (от собственника).
Преимущества дома и",1200.0,3537.6,False,https://re.kufar.by/vi/1080299571,4.0,195,84.5,45.7,11.8,1,10,2.0,4.0,10,2008.0,22,27.48716431282725,53.93892781617476,"Пионерская ул, 7, Минск",Наталья
1077391728,2026-08-11T23:50:28Z,"Аренда 3-комнатной квартиры, Лученка 13","Ранее не сдавалась, но жили сами.

3-х комнатная квартира с качественным ремонтом, которая находится на 23-м этаже по адресу: ул. Лученка 13 (Минск-ми",900.0,2653.2,True,https://re.kufar.by/vi/1077391728,,170,59.7,54.5,,3,,23.0,23.0,4,2021.0,28,27.543371,53.867279,"Игоря Лученка ул, 13, Минск",ООО Центр недвижимости ГАЛАКТИКА
1078269116,2026-08-11T23:48:39Z,"Аренда 2-комнатной квартиры, Алфёрова 13","Квартира готова к просмотру и заселению!

2-х комнатная квартира-студия с качественным ремонтом, которая находится на 25-м этаже по адресу: ул. Алфёро",700.0,2063.6,True,https://re.kufar.by/vi/1078269116,,170,42.8,38.3,,3,,25.0,25.0,4,2023.0,28,27.550369,53.860619,"Жореса Алфёрова ул, 13, Минск",ООО Центр недвижимости ГАЛАКТИКА
1080529392,2026-08-11T21:35:11Z,Сдается просторная однокомнатная квартира,Просторная (48кв.м) квартира от хозяйки. Современный теплый кирпичный дом премиум класса. Очень низкие коммунальные платежи. Квартира полностью оснаще,500.0,1474.0,False,https://re.kufar.by/vi/1080529392,2.0,,48.0,29.0,11.0,3,5,5.0,9.0,3,2001.0,30,27.480704,53.904888,"Бельского ул, 14, Минск",Наталья
1080648669,2026-08-11T21:26:47Z,Сдам двухкомнатную квартиру возле метро спортивная,"Что-то с объявлением 
Квартира стоит 600

Сдается 2-х комнатная квартира на втором этаже по адресу: г. Минск, ул. Притыцкого, 49. Пять минут от станци",599.0,1765.85,False,https://re.kufar.by/vi/1080648669,,,56.0,,,3,5,2.0,9.0,,,30,27.478460477338732,53.90524982741688,"Притыцкого ул, 49, Минск",Наталья
1077683695,2026-08-11T21:17:43Z,4х комнатная квартира,"Сразу после ремонта, сдается просторная двухэтажная квартира, 150м2, два санузла, кондиционеры в каждой комнате, абсолютно новая мебель, добавим еще п",1497.0,4413.16,False,https://re.kufar.by/vi/1077683695,8.0,,150.0,106.0,14.0,1,1,7.0,8.0,,2004.0,23,27.559001,53.918445,"Машерова пр, 50, Минск",Василий
1079461969,2026-08-11T20:47:48Z,Аренда квартиры,"Возможна аренда для иностранцев. Условия обсуждаются отдельно, поможем с регистрацией. Вся необходимая мебель для жизни есть. Две раздельные комнаты в",678.43,2000.0,False,https://re.kufar.by/vi/1079461969,4.0,230,40.0,,,2,1,1.0,5.0,3,,27,27.609855,53.854082,"Рокоссовского пр, 152, Минск",Сандро
1076186626,2026-08-11T20:37:07Z,аренда квартиры,"Сдается элитная квартира с дизайнерским ремонтом трех ком.,С французскими окнами, видом на улицу Богдановича, личным парковочным местом. Полный ремонт",1100.0,3242.8,False,https://re.kufar.by/vi/1076186626,4.0,220,90.0,54.4,15.0,3,10,5.0,18.0,10,2001.0,23,27.583436,53.93673,"Максима Богдановича ул, 124, Минск",Дарья
1079592052,2026-08-11T20:27:35Z,Сдается светлая 3-ком. квартира на длительный срок,"Ищете вариант, чтобы заехать и забыть о быте? Всё уже есть:
Евроремонт, паркет.
Мебель и техника: ТВ, холодильник, стеклокерамика, стиральная машина,",555.0,1636.14,True,https://re.kufar.by/vi/1079592052,,320,68.0,40.0,8.0,3,5,8.0,9.0,1,2000.0,29,27.449847,53.86252,"Рафиева ул, 51, Минск",ИП Король Серей Александрович
1080181803,2026-08-11T20:12:34Z,сдам квартиру на долгий срок,Сдаётся 3-х квартира на длительный срок с мебелью и всем необходимым для жизни. Дом кирпичный с замечательным видом из окон. Кухня полностью укомплект,915.88,2700.0,False,https://re.kufar.by/vi/1080181803,3.0,,93.3,53.3,13.9,3,,9.0,9.0,3,2005.0,24,27.638421,53.925476,"Филимонова ул, 55к3, Минск",Светлана
1080653579,2026-08-11T20:00:25Z,Квартира,Сдается 3-х комнатная квартира в микрорайоне Сухарево на 6-ом этаже 9-ти этажного дома. В шаговой доступности находятся детская и взрослая поликлиники,600.41,1770.0,False,https://re.kufar.by/vi/1080653579,6.0,265,63.5,43.6,7.1,3,5,6.0,10.0,1,1994.0,30,27.434216,53.889465,"Сухаревская ул, 34, Минск",Людмила
1080652801,2026-08-11T19:59:42Z,1-комнатная квартира 46 кв.м,"1-комнатная квартира в аренду на длительный срок. Рядом метро Каменная Горка. Квартира новая, никто не проживал. Хороший ремонт, новая мебель, новая т",559.7,1650.0,False,https://re.kufar.by/vi/1080652801,2.0,,47.0,,11.0,1,10,17.0,20.0,4,2022.0,30,27.425844,53.906761,"Притыцкого ул, 115, Минск",Ольга
1080450575,2026-08-11T19:40:01Z,Отличная квартира студия на долгий срок сдачи,"Отличная студия с свежим ремонтом, с мебелью, техникой,тв и тд, все есть для проживания, два больших дивана, комната отделена большими стеклянными две",515.6,1520.0,False,https://re.kufar.by/vi/1080450575,,170,35.0,20.0,,1,10,12.0,25.0,2,2022.0,28,27.537792,53.864315,"Белградская ул, 9, Минск",серж
1067336121,2026-08-11T19:29:08Z,"Новая 2шка, ул. К. Минина 2 (м. Грушевка)","Аренда от собственника, без комиссии агентам и дополнительных платежей.
C агентами не работаю. В сотрудничестве не нуждаюсь.
Агенты, не звоните.

ВАЖН",1000.0,2948.0,False,https://re.kufar.by/vi/1067336121,2.0,,52.0,52.0,52.0,3,10,19.0,21.0,2,2023.0,29,27.512424,53.876451,"Кузьмы Минина ул, 2, Минск",Сергей
198760252,2026-08-11T19:28:56Z,"Новая 2шка, пр-т Дзержинского 92 (м. Петровщина)","Аренда от собственника, без комиссии агентам и дополнительных платежей.

ВАЖНО: Коммунальные платежи и интернет уже включены в стоимость.

Просторная",1000.0,2948.0,False,https://re.kufar.by/vi/198760252,2.0,320,54.0,,,3,10,,23.0,2,2022.0,29,27.486561,53.866359,"Дзержинского пр, 92, Минск",Сергей
1080648754,2026-08-11T19:25:02Z,Сдам однокомнатную квартиру на длительный срок.,"Сдаётся квартира семейным парам — только ответственным и платёжеспособным людям.
Квартира полностью после ремонта, есть всё необходимое для комфортног",424.02,1250.0,False,https://re.kufar.by/vi/1080648754,,230,35.0,,,1,1,2.0,9.0,1,,27,27.60857,53.860545,"Рокоссовского пр, 85, Минск",светлана
1080647143,2026-08-11T19:24:03Z,Квартира,"Сдам 1 комнатная квартира в долгосрочную аренду ,собственник,",350.0,1031.8,False,https://re.kufar.by/vi/1080647143,,135,35.0,20.0,5.0,2,1,2.0,2.0,3,1969.0,28,27.533112,53.862101,"Лейтенанта Кижеватова ул, 30, Минск",Сергей
1075929918,2026-08-11T19:17:42Z,Квартира,"Мечтаете просыпаться и видеть красивый город за окном? Ищете квартиру, в которой реально хочется жить, а не просто ночевать?

Сдаю уютную 1-комнатную",460.0,1356.08,False,https://re.kufar.by/vi/1075929918,2.0,170,31.0,,,1,10,23.0,25.0,,,28,27.52721,53.868488,"Брилевская ул, 37, Минск",Яна
1073526080,2026-08-11T19:12:59Z,Аренда евродвушка,"Евродвушка, отдельная спальня с двуспальной кроватью, два встроенных шкафа с зеркалами и др. Рядом находится ТЦ Авиамол и там же метро (пешком около 7",678.43,2000.0,False,https://re.kufar.by/vi/1073526080,2.0,170,38.0,22.0,9.0,3,10,18.0,25.0,2,2024.0,28,27.555094,53.86251,"Игоря Лученка ул, 31, Минск",Димон
1080648006,2026-08-11T19:07:23Z,Отличная квартира в Малиновке,Сдается уютная однокомнатная квартира в Малиновке по адресу Слободская 21. На кухне выполнен свежий ремонт. В квартире есть все необходимое для комфор,407.06,1200.0,False,https://re.kufar.by/vi/1080648006,,150,35.0,17.0,,1,1,7.0,9.0,,,29,27.430345,53.860019,"Слободская ул, 21, Минск",Дмитрий
1077008868,2026-08-11T19:01:01Z,2-х комнатная квартира возле метро Пушкинская (аренда на долгий срок),"Квартира доступна для аренды с 12 августа. Сдается уютная и светлая двухкомнатная квартира, находящаяся в двух минутах ходьбы от метро Пушкинская. Сда",542.74,1600.0,False,https://re.kufar.by/vi/1077008868,4.0,,38.2,23.4,6.1,1,1,4.0,5.0,1,,30,27.497772,53.907859,"Болеслава Берута ул, 4к4, Минск",Алена
1080647379,2026-08-11T18:59:54Z,"БЕЗ КОМИССИИ ДЛЯ ТЕХ, КТО СНИМАЕТ","Без комиссии для тех, кто снимает!

3–комнатная квартира в 15-ти минутах ходьбы от станции метро «Молодёжная», и в двух станциях от центра столицы.

У",650.0,1916.2,True,https://re.kufar.by/vi/1080647379,,290,87.0,,,3,,5.0,9.0,3,2005.0,30,27.513502,53.900342,"Харьковская ул, 58, Минск",ООО ''Риэлтерский центр Столицы''
1080646908,2026-08-11T18:53:48Z,Современная трехкомнатная квартира рядом с метро,"Сдается квартира в новом доме площадью 72 м.кв. В квартире 3 отдельные комнаты, застекленная лоджия, кухня совмещенная с гостиной, комфортная и соврем",900.0,2653.2,False,https://re.kufar.by/vi/1080646908,3.0,30,72.0,65.0,,3,5,2.0,17.0,2,2019.0,29,27.476572,53.84681,"Дзержинского пр, 125А, Минск",Ирина
1080646431,2026-08-11T18:47:40Z,Сдам 1-комнатную квартиру,"Сдам 1- комнатную квартиру на Асаналиева с мебелью, бытовой техникой(холодильник , микроволновка, варочная поверхность и духовой шкаф Bosch, стиральна",422.32,1245.0,False,https://re.kufar.by/vi/1080646431,,235,37.0,,,1,1,1.0,14.0,,,28,27.547233,53.851878,"Асаналиева ул, 38к1, Минск",Людмила
1080645746,2026-08-11T18:38:54Z,Сдам двухкомнатную квартиру,Первая сдача светлой двухкомнатной квартиры с новым ремонтом и всей необходимой техникой. Квартира подойдет для одного человека или пары без детей и ж,542.74,1600.0,False,https://re.kufar.by/vi/1080645746,2.0,170,36.8,22.8,,3,5,4.0,,10,2022.0,28,27.537792,53.864315,"Белградская ул, 9, Минск",Екатерина
1080567160,2026-08-11T18:38:43Z,Сдается квартира в аренду,"Сдается квартира по договору. Прописан один  человек. Рядом магазины, сады , школа. Более подробная информация по телефону . Оплата 1500 + коммунальны",508.82,1500.0,False,https://re.kufar.by/vi/1080567160,2.0,100,45.6,30.6,5.8,1,,3.0,,,,24,27.61971,53.9523,"Логойский тракт, 30к1, Минск",Денис
